,S,where,floor,max_floors,rooms_number,condition,bath,shower,balcony,distance_to_subway,subway_station,washer,dishwasher,internet,phone,tv,animals,children,furniture,kitchen_furniture,fridge
9961,38,Северный,10,16,1,косметический,1.0,0.0,1.0,15,Алтуфьево,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9962,38,Северное Измайлово,1,12,1,косметический,1.0,0.0,0.0,0.8333333333333334,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9963,230,Хамовники,4,6,4,,0.0,0.0,0.0,0.4166666666666667,Кропоткинская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9964,90,Тверской,4,9,2,дизайнерский,1.0,1.0,1.0,0.4166666666666667,Тверская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9965,100,Аэропорт,11,32,3,дизайнерский,1.0,1.0,1.0,1.25,Аэропорт,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9966,47,Киевский,4,5,2,косметический,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9967,40,Раменки,12,17,1,косметический,1.0,0.0,0.0,5,Киевская,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9968,45,Рязановское,2,5,1,косметический,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9969,25,Новокосино,1,3,1,евроремонт,1.0,0.0,0.0,1.25,Новокосино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9970,30,Головинский,1,5,1,косметический,0.0,0.0,0.0,1.25,Речной вокзал,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9971,40,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,8,Выхино,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
"9972,""38,6"",,6,17,1,косметический,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0"
9973,31,Бутырский,5,5,1,косметический,1.0,0.0,0.0,0.5833333333333334,Тимирязевская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9974,47,Рязановское,2,5,2,косметический,1.0,0.0,1.0,25,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9975,34,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9976,44,Ивановское,5,9,2,косметический,0.0,0.0,0.0,1.25,Новогиреево,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9977,30,Гольяново,8,9,1,косметический,1.0,0.0,0.0,2.0833333333333335,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9978,39,Некрасовка,14,17,1,косметический,0.0,0.0,1.0,10,Новокосино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
9979,40,CTYPE,14,17,1,косметический,0.0,0.0,1.0,10,Выхино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
9980,38,Ховрино,1,9,1,косметический,1.0,0.0,1.0,1.6666666666666667,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9981,38,Южное Бутово,16,16,1,косметический,0.0,0.0,1.0,7,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9982,40,Десёновское,9,17,1,косметический,0.0,0.0,1.0,20,Теплый Стан,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9983,32,Метрогородок,1,5,1,косметический,1.0,0.0,0.0,2,Бульвар Рокоссовского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9984,34,Дмитровский,6,9,1,косметический,1.0,0.0,1.0,9,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9985,39,Некрасовка,8,16,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9986,44,Алексеевский,7,8,1,косметический,1.0,0.0,0.0,1.9166666666666667,ВДНХ,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
9987,40,Сосенское,17,18,1,косметический,1.0,0.0,1.0,10,Теплый Стан,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9988,21,Ярославский,3,5,1,косметический,1.0,0.0,0.0,15,ВДНХ,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9989,34,Головинский,3,5,1,косметический,1.0,0.0,1.0,0.9166666666666666,Водный стадион,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9990,42,CTYPE,2,17,1,евроремонт,1.0,0.0,1.0,3,Теплый Стан,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9991,28,Гольяново,4,9,1,косметический,1.0,0.0,0.0,2.4166666666666665,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9992,40,Южное Бутово,6,16,1,косметический,1.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9993,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.8333333333333334,Владыкино,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9994,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.9166666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9995,41,Западное Дегунино,5,12,1,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9996,37,Бирюлево Восточное,2,17,1,косметический,1.0,0.0,1.0,,Царицыно,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9997,32,Южное Бутово,13,14,1,косметический,0.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
9998,32,Головинский,8,9,1,косметический,1.0,0.0,1.0,3,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9999,34,Тимирязевский,4,9,1,косметический,1.0,0.0,0.0,0.6666666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000,41,Дмитровский,6,16,1,евроремонт,1.0,0.0,1.0,7,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10001,36,Бирюлево Западное,7,12,1,косметический,1.0,0.0,1.0,5,Пражская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10002,35,Бибирево,10,16,1,косметический,1.0,0.0,1.0,1.5,Алтуфьево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10003,35,Косино-Ухтомский,1,5,1,косметический,1.0,0.0,0.0,1.75,Лермонтовский проспект,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10004,33,Северное Измайлово,7,9,1,косметический,1.0,0.0,1.0,0.8333333333333334,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10005,38,Ново-Переделкино,9,14,1,косметический,1.0,0.0,1.0,15,Юго-Западная,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10006,38,,6,18,1,евроремонт,0.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10007,36,Кузьминки,4,5,1,косметический,1.0,0.0,1.0,1.0,Рязанский проспект,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10008,35,Западное Дегунино,8,16,1,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10009,39,CTYPE,12,17,1,косметический,1.0,0.0,1.0,20,Теплый Стан,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10010,55,,15,17,2,косметический,1.0,0.0,1.0,20,Теплый Стан,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
10011,26,Царицыно,6,9,1,косметический,1.0,0.0,0.0,0.8333333333333334,Царицыно,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10012,38,Орехово-Борисово Южное,7,9,1,косметический,1.0,0.0,0.0,1.25,Домодедовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10013,34,Южное Бутово,8,10,1,косметический,1.0,0.0,1.0,0.8333333333333334,Бунинская аллея,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10014,38,Северный,10,16,1,косметический,1.0,0.0,1.0,15,Алтуфьево,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10015,38,Северное Измайлово,1,12,1,косметический,1.0,0.0,0.0,0.8333333333333334,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10016,100,Донской,15,22,2,дизайнерский,1.0,0.0,0.0,0.4166666666666667,Ленинский проспект,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10017,36,Южное Тушино,7,12,1,косметический,1.0,0.0,1.0,1.6666666666666667,Сходненская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10018,350,Пресненский,56,62,4,дизайнерский,1.0,1.0,0.0,0.3333333333333333,Международная,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10019,47,Киевский,4,5,2,косметический,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
10020,40,Раменки,12,17,1,косметический,1.0,0.0,0.0,5,Киевская,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10021,45,Рязановское,2,5,1,косметический,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10022,25,Новокосино,1,3,1,евроремонт,1.0,0.0,0.0,1.25,Новокосино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10023,30,Головинский,1,5,1,косметический,0.0,0.0,0.0,1.25,Речной вокзал,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10024,40,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,8,Выхино,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
"10025,""38,6"",,6,17,1,косметический,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0"
10026,31,Бутырский,5,5,1,косметический,1.0,0.0,0.0,0.5833333333333334,Тимирязевская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10027,47,Рязановское,2,5,2,косметический,1.0,0.0,1.0,25,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10028,34,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10029,44,Ивановское,5,9,2,косметический,0.0,0.0,0.0,1.25,Новогиреево,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10030,30,Гольяново,8,9,1,косметический,1.0,0.0,0.0,2.0833333333333335,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10031,39,Некрасовка,14,17,1,косметический,0.0,0.0,1.0,10,Новокосино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10032,40,CTYPE,14,17,1,косметический,0.0,0.0,1.0,10,Выхино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
10033,38,Ховрино,1,9,1,косметический,1.0,0.0,1.0,1.6666666666666667,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10034,38,Южное Бутово,16,16,1,косметический,0.0,0.0,1.0,7,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10035,40,Десёновское,9,17,1,косметический,0.0,0.0,1.0,20,Теплый Стан,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10036,32,Метрогородок,1,5,1,косметический,1.0,0.0,0.0,2,Бульвар Рокоссовского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10037,34,Дмитровский,6,9,1,косметический,1.0,0.0,1.0,9,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10038,39,Некрасовка,8,16,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10039,44,Алексеевский,7,8,1,косметический,1.0,0.0,0.0,1.9166666666666667,ВДНХ,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10040,40,Сосенское,17,18,1,косметический,1.0,0.0,1.0,10,Теплый Стан,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10041,21,Ярославский,3,5,1,косметический,1.0,0.0,0.0,15,ВДНХ,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10042,34,Головинский,3,5,1,косметический,1.0,0.0,1.0,0.9166666666666666,Водный стадион,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10043,42,CTYPE,2,17,1,евроремонт,1.0,0.0,1.0,3,Теплый Стан,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10044,28,Гольяново,4,9,1,косметический,1.0,0.0,0.0,2.4166666666666665,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10045,40,Южное Бутово,6,16,1,косметический,1.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10046,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.8333333333333334,Владыкино,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10047,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.9166666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10048,41,Западное Дегунино,5,12,1,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10049,37,Бирюлево Восточное,2,17,1,косметический,1.0,0.0,1.0,,Царицыно,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10050,32,Южное Бутово,13,14,1,косметический,0.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
10051,32,Головинский,8,9,1,косметический,1.0,0.0,1.0,3,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10052,34,Тимирязевский,4,9,1,косметический,1.0,0.0,0.0,0.6666666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10053,41,Дмитровский,6,16,1,евроремонт,1.0,0.0,1.0,7,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10054,36,Бирюлево Западное,7,12,1,косметический,1.0,0.0,1.0,5,Пражская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10055,35,Бибирево,10,16,1,косметический,1.0,0.0,1.0,1.5,Алтуфьево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10056,35,Косино-Ухтомский,1,5,1,косметический,1.0,0.0,0.0,1.75,Лермонтовский проспект,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10057,33,Северное Измайлово,7,9,1,косметический,1.0,0.0,1.0,0.8333333333333334,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10058,38,Ново-Переделкино,9,14,1,косметический,1.0,0.0,1.0,15,Юго-Западная,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10059,38,,6,18,1,евроремонт,0.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10060,36,Кузьминки,4,5,1,косметический,1.0,0.0,1.0,1.0,Рязанский проспект,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10061,35,Западное Дегунино,8,16,1,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10062,39,CTYPE,12,17,1,косметический,1.0,0.0,1.0,20,Теплый Стан,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10063,55,,15,17,2,косметический,1.0,0.0,1.0,20,Теплый Стан,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
10064,26,Царицыно,6,9,1,косметический,1.0,0.0,0.0,0.8333333333333334,Царицыно,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10065,38,Орехово-Борисово Южное,7,9,1,косметический,1.0,0.0,0.0,1.25,Домодедовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10066,34,Южное Бутово,8,10,1,косметический,1.0,0.0,1.0,0.8333333333333334,Бунинская аллея,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10067,38,Северный,10,16,1,косметический,1.0,0.0,1.0,15,Алтуфьево,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10068,38,Северное Измайлово,1,12,1,косметический,1.0,0.0,0.0,0.8333333333333334,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10069,200,Арбат,10,17,4,дизайнерский,1.0,1.0,0.0,0.5833333333333334,Смоленская,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10070,100,Донской,15,22,2,дизайнерский,1.0,0.0,0.0,0.4166666666666667,Ленинский проспект,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10071,52,Сокол,2,5,2,евроремонт,0.0,0.0,0.0,1.0,Сокол,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10072,47,Киевский,4,5,2,косметический,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
10073,40,Раменки,12,17,1,косметический,1.0,0.0,0.0,5,Киевская,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10074,45,Рязановское,2,5,1,косметический,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
10075,25,Новокосино,1,3,1,евроремонт,1.0,0.0,0.0,1.25,Новокосино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10076,30,Головинский,1,5,1,косметический,0.0,0.0,0.0,1.25,Речной вокзал,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10077,40,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,8,Выхино,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
"10078,""38,6"",,6,17,1,косметический,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0"
10079,31,Бутырский,5,5,1,косметический,1.0,0.0,0.0,0.5833333333333334,Тимирязевская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10080,47,Рязановское,2,5,2,косметический,1.0,0.0,1.0,25,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10081,34,Некрасовка,6,17,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10082,44,Ивановское,5,9,2,косметический,0.0,0.0,0.0,1.25,Новогиреево,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10083,30,Гольяново,8,9,1,косметический,1.0,0.0,0.0,2.0833333333333335,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10084,39,Некрасовка,14,17,1,косметический,0.0,0.0,1.0,10,Новокосино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10085,40,CTYPE,14,17,1,косметический,0.0,0.0,1.0,10,Выхино,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
10086,38,Ховрино,1,9,1,косметический,1.0,0.0,1.0,1.6666666666666667,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10087,38,Южное Бутово,16,16,1,косметический,0.0,0.0,1.0,7,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10088,40,Десёновское,9,17,1,косметический,0.0,0.0,1.0,20,Теплый Стан,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10089,32,Метрогородок,1,5,1,косметический,1.0,0.0,0.0,2,Бульвар Рокоссовского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10090,34,Дмитровский,6,9,1,косметический,1.0,0.0,1.0,9,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10091,39,Некрасовка,8,16,1,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10092,44,Алексеевский,7,8,1,косметический,1.0,0.0,0.0,1.9166666666666667,ВДНХ,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10093,40,Сосенское,17,18,1,косметический,1.0,0.0,1.0,10,Теплый Стан,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10094,21,Ярославский,3,5,1,косметический,1.0,0.0,0.0,15,ВДНХ,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10095,34,Головинский,3,5,1,косметический,1.0,0.0,1.0,0.9166666666666666,Водный стадион,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10096,42,CTYPE,2,17,1,евроремонт,1.0,0.0,1.0,3,Теплый Стан,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10097,28,Гольяново,4,9,1,косметический,1.0,0.0,0.0,2.4166666666666665,Щелковская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10098,40,Южное Бутово,6,16,1,косметический,1.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10099,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.8333333333333334,Владыкино,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10100,22,Марфино,4,5,1,косметический,1.0,0.0,0.0,0.9166666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10101,41,Западное Дегунино,5,12,1,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10102,37,Бирюлево Восточное,2,17,1,косметический,1.0,0.0,1.0,,Царицыно,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10103,32,Южное Бутово,13,14,1,косметический,0.0,0.0,1.0,10,Бульвар Дмитрия Донского,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
10104,32,Головинский,8,9,1,косметический,1.0,0.0,1.0,3,Речной вокзал,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10105,34,Тимирязевский,4,9,1,косметический,1.0,0.0,0.0,0.6666666666666666,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
