ID_rest;Rest_name;Cuisine;Price;Tags;Adress
/msk/restaurant/60970/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Сущевский Вал, 5, стр. 8
/msk/restaurant/60971/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Сущевский Вал, 16, стр. 2
/msk/restaurant/60972/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Снежная, 27, ТРЦ «Свиблово»
/msk/restaurant/60973/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Азовская, 24, корп. 3, ТРЦ «Азовский»
/msk/restaurant/60974/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Семеновская пл., 1, ТРЦ «Семеновский»
/msk/restaurant/60980/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Красногорск, 66-й км МКАД, пересечение с Волоколамским ш., гипермаркет «Ашан Красногорск»
/msk/restaurant/60985/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Б.Сухаревская пл., 1/2, стр. 1
/msk/restaurant/60989/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Сходненская, 56, ТРЦ «Калейдоскоп»
/msk/restaurant/60990/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Народная, 4, стр. 2
/msk/restaurant/60991/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ниж.Радищевская, 5, стр. 1, ТЦ «Малая Родина»
/msk/restaurant/60992/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Кафе,Фастфуд;Москва, Таганская, 1, ТЦ «Звездочка»
/msk/restaurant/60993/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Комсомольская пл., 2, в здании Казанского вокзала
/msk/restaurant/60994/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 22-й км Киевского ш., БП «Румянцево», стр. 2, блок Г
/msk/restaurant/60995/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Профсоюзная, 129а, ТРЦ «Принц-плаза»
/msk/restaurant/60996/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Новоясеневский просп., 1, ТРЦ «Спектр»
/msk/restaurant/60997/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Яблочкова, 21а, ТЦ «Тимирязевский»
/msk/restaurant/60999/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Б.Тульская, 13, ТРЦ «Ереван-плаза»
/msk/restaurant/61000/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Тушинская, 17, ТРЦ «Праздник»
/msk/restaurant/61002/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, просп. Вернадского, 6, ТЦ «Капитолий Вернадского»
/msk/restaurant/61003/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Еланского, 2
/msk/restaurant/61004/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Варшавское ш., 95, корп. 1, ТЦ «Аэробус»
/msk/restaurant/61005/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Варшавское ш., 97, ТЦ «Ритейл-парк»
/msk/restaurant/61007/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Шаболовка, 32а
/msk/restaurant/61008/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Щелковское ш., 100, ТЦ «Щелково»
/msk/restaurant/61009/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Щукинская, 42, ТРК «Щука»
/msk/restaurant/61010/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Б.Семеновская, 16, ТРЦ «Серебряный дом»
/msk/restaurant/61012/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Покрышкина, 4, ТЦ «Звездочка»
/msk/restaurant/61013/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Миклухо-Маклая, 6, в здании РУДН
/msk/restaurant/61014/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 47-й км МКАД, гипермаркет «Наш»
/msk/restaurant/61015/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Боровское ш., 6, ТЦ «Солнечный рай»
/msk/restaurant/61016/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Солнцевский просп., 21, ТЦ «Столица»
/msk/restaurant/61017/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, аэропорт Внуково, терминал А, 1 этаж
/msk/restaurant/61018/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Кировоградская, 14, ТЦ «Глобал-сити»
/msk/restaurant/61020/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Балашиха, ш. Энтузиастов, 1б, ТРЦ «Светофор»
/msk/restaurant/45415/; Китайская грамота;Китайская кухня;1500–2500 рублей;Китайская кухня,Вок,Бары,Лучшие рестораны в Москве,Где пить горячий алкоголь,Рестораны, в которых надо бронировать стол,Лучшие китайские рестораны;Москва, Сретенка, 1
/msk/restaurant/61022/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Балашиха, 28-й км Горьковского ш., ТЦ «Дачник»
/msk/restaurant/61023/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Воскресенск, пл. Ленина, 5, ТЦ «Воскресенск»
/msk/restaurant/61024/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Дмитров, Загорская, 22, ТРЦ «Центр»
